epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,27.321908950805664,,,,,
0,99,,26.5795955657959,,,,,
0,149,,22.049795150756836,,,,,
0,199,,20.251262664794922,,,,,
0,249,,17.68280792236328,,,,,
0,299,,19.39042854309082,,,,,
0,349,,16.833351135253906,,,,,
0,399,,16.819107055664062,,,,,
0,449,,18.726333618164062,,,,,
0,499,,19.61819076538086,,,,,
0,549,,17.831159591674805,,,,,
0,599,,16.40476417541504,,,,,
0,649,,17.64402961730957,,,,,
0,699,,16.795427322387695,,,,,
0,749,,17.260696411132812,,,,,
0,799,,13.938312530517578,,,,,
0,849,,16.120004653930664,,,,,
0,899,,17.439470291137695,,,,,
0,949,,16.964292526245117,,,,,
0,999,,16.854951858520508,,,,,
0,1049,,15.055270195007324,,,,,
0,1099,,15.499083518981934,,,,,
0,1149,,15.603553771972656,,,,,
0,1199,,17.908037185668945,,,,,
0,1249,,15.910040855407715,,,,,
0,1299,,15.61015796661377,,,,,
0,1349,,16.96962547302246,,,,,
0,1399,,14.8060302734375,,,,,
0,1449,,15.949996948242188,,,,,
0,1499,,15.703373908996582,,,,,
0,1549,,13.054293632507324,,,,,
0,1599,,12.701977729797363,,,,,
0,1649,,16.604944229125977,,,,,
0,1699,,16.356603622436523,,,,,
0,1749,,13.868830680847168,,,,,
0,1799,,14.386330604553223,,,,,
0,1849,,15.43146800994873,,,,,
0,1899,,15.518717765808105,,,,,
0,1949,,12.8754301071167,,,,,
0,1999,,12.62246322631836,,,,,
0,2049,,14.300361633300781,,,,,
0,2099,,13.405685424804688,,,,,
0,2149,,14.203518867492676,,,,,
0,2199,,13.693504333496094,,,,,
0,2249,,17.154705047607422,,,,,
0,2299,,16.040719985961914,,,,,
0,2349,,14.881324768066406,,,,,
0,2399,,15.127520561218262,,,,,
0,2449,,13.65484619140625,,,,,
0,2499,,15.293933868408203,,,,,
0,2549,,15.789982795715332,,,,,
0,2599,,16.13309669494629,,,,,
0,2649,,14.225932121276855,,,,,
0,2699,,14.86807918548584,,,,,
0,2749,,13.298820495605469,,,,,
0,2799,,14.244688987731934,,,,,
0,2849,,15.268752098083496,,,,,
0,2899,,13.833773612976074,,,,,
0,2949,,14.834757804870605,,,,,
0,2999,,12.210919380187988,,,,,
0,3049,,12.961588859558105,,,,,
0,3056,,,6.067323207855225,0.39714643359184265,19.283552169799805,0.3366062045097351,6.067323207855225
0,3056,16.172832489013672,,,,,,
1,3099,,15.822951316833496,,,,,
1,3149,,15.076268196105957,,,,,
1,3199,,14.312115669250488,,,,,
1,3249,,13.195225715637207,,,,,
1,3299,,16.824926376342773,,,,,
1,3349,,14.360057830810547,,,,,
1,3399,,13.204499244689941,,,,,
1,3449,,14.80501651763916,,,,,
1,3499,,13.179725646972656,,,,,
1,3549,,10.481687545776367,,,,,
1,3599,,14.291614532470703,,,,,
1,3649,,12.84715747833252,,,,,
1,3699,,14.515788078308105,,,,,
1,3749,,12.351422309875488,,,,,
1,3799,,13.3330078125,,,,,
1,3849,,13.3518705368042,,,,,
1,3899,,13.296046257019043,,,,,
1,3949,,12.505043983459473,,,,,
1,3999,,12.962397575378418,,,,,
1,4049,,10.803210258483887,,,,,
1,4099,,14.01203441619873,,,,,
1,4149,,13.950714111328125,,,,,
1,4199,,12.326866149902344,,,,,
