epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,28.565542221069336,,,,,
0,99,,24.66642189025879,,,,,
0,149,,31.370771408081055,,,,,
0,199,,32.85232162475586,,,,,
0,249,,18.44428825378418,,,,,
0,299,,20.197145462036133,,,,,
0,349,,20.65728187561035,,,,,
0,399,,29.497404098510742,,,,,
0,449,,18.266332626342773,,,,,
0,499,,18.174360275268555,,,,,
0,549,,19.145416259765625,,,,,
0,599,,25.1030216217041,,,,,
0,649,,14.755200386047363,,,,,
0,699,,17.271657943725586,,,,,
0,749,,19.47343635559082,,,,,
0,799,,20.67115592956543,,,,,
0,849,,15.826382637023926,,,,,
0,899,,15.116827964782715,,,,,
0,949,,15.493359565734863,,,,,
0,999,,16.756858825683594,,,,,
0,1049,,21.5241641998291,,,,,
0,1099,,15.015602111816406,,,,,
0,1149,,19.157487869262695,,,,,
0,1199,,14.413094520568848,,,,,
0,1249,,16.965024948120117,,,,,
0,1299,,20.541379928588867,,,,,
0,1349,,12.073921203613281,,,,,
0,1399,,18.467134475708008,,,,,
0,1449,,14.6345796585083,,,,,
0,1499,,18.739072799682617,,,,,
0,1549,,14.09605884552002,,,,,
0,1599,,16.897741317749023,,,,,
0,1649,,13.963993072509766,,,,,
0,1699,,12.732090950012207,,,,,
0,1749,,19.12055015563965,,,,,
0,1799,,25.399274826049805,,,,,
0,1849,,17.34758949279785,,,,,
0,1899,,19.560728073120117,,,,,
0,1949,,17.670957565307617,,,,,
0,1999,,14.017638206481934,,,,,
0,2049,,16.677513122558594,,,,,
0,2099,,12.29521656036377,,,,,
0,2149,,14.26816177368164,,,,,
0,2199,,18.179231643676758,,,,,
0,2249,,16.617115020751953,,,,,
0,2299,,12.815773010253906,,,,,
0,2349,,19.704774856567383,,,,,
0,2399,,15.23635482788086,,,,,
0,2449,,12.633880615234375,,,,,
0,2499,,18.489713668823242,,,,,
0,2549,,20.83085060119629,,,,,
0,2599,,13.258326530456543,,,,,
0,2649,,13.90854263305664,,,,,
0,2699,,17.206737518310547,,,,,
0,2749,,12.373736381530762,,,,,
0,2799,,15.53542423248291,,,,,
0,2849,,23.0661678314209,,,,,
0,2899,,12.535483360290527,,,,,
0,2949,,17.938783645629883,,,,,
0,2999,,13.836508750915527,,,,,
0,3049,,20.383691787719727,,,,,
0,3099,,10.586341857910156,,,,,
0,3149,,19.94739532470703,,,,,
0,3199,,18.8590145111084,,,,,
0,3249,,14.596466064453125,,,,,
0,3299,,15.08790111541748,,,,,
0,3349,,13.954383850097656,,,,,
0,3399,,14.118576049804688,,,,,
0,3449,,13.34450912475586,,,,,
0,3499,,21.677343368530273,,,,,
0,3549,,11.159317970275879,,,,,
0,3599,,16.62190055847168,,,,,
0,3649,,11.973422050476074,,,,,
0,3699,,15.252055168151855,,,,,
0,3749,,15.672828674316406,,,,,
0,3799,,18.293642044067383,,,,,
0,3849,,13.007892608642578,,,,,
0,3899,,14.07446002960205,,,,,
0,3949,,16.11387062072754,,,,,
0,3999,,14.650729179382324,,,,,
0,4049,,14.046137809753418,,,,,
0,4099,,13.477124214172363,,,,,
0,4149,,15.944842338562012,,,,,
0,4199,,14.680684089660645,,,,,
0,4249,,13.20612621307373,,,,,
0,4299,,14.202115058898926,,,,,
0,4349,,13.196537971496582,,,,,
0,4399,,12.896404266357422,,,,,
0,4449,,13.961552619934082,,,,,
0,4499,,20.040748596191406,,,,,
0,4549,,19.31513023376465,,,,,
0,4599,,16.7550106048584,,,,,
0,4649,,13.37123966217041,,,,,
0,4699,,14.674090385437012,,,,,
0,4749,,18.67864227294922,,,,,
0,4799,,14.87713623046875,,,,,
0,4849,,12.077193260192871,,,,,
0,4899,,22.25132179260254,,,,,
0,4949,,13.322495460510254,,,,,
0,4999,,11.95317554473877,,,,,
0,5049,,13.934776306152344,,,,,
0,5099,,16.516550064086914,,,,,
0,5149,,14.45444107055664,,,,,
0,5199,,14.146023750305176,,,,,
0,5249,,8.633349418640137,,,,,
0,5299,,12.881121635437012,,,,,
0,5349,,12.346370697021484,,,,,
0,5399,,14.595440864562988,,,,,
0,5449,,18.59110450744629,,,,,
0,5499,,11.170242309570312,,,,,
0,5549,,11.318588256835938,,,,,
0,5599,,11.38202953338623,,,,,
0,5649,,13.585259437561035,,,,,
0,5699,,11.845812797546387,,,,,
0,5749,,15.7005615234375,,,,,
0,5799,,17.50214385986328,,,,,
