epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,29.706581115722656,,,,,
0,99,,20.521011352539062,,,,,
0,149,,22.076156616210938,,,,,
0,199,,20.65291404724121,,,,,
0,249,,23.528104782104492,,,,,
0,299,,16.375389099121094,,,,,
0,349,,18.0292911529541,,,,,
0,399,,15.512866973876953,,,,,
0,449,,16.814285278320312,,,,,
0,499,,15.355792045593262,,,,,
0,549,,17.91792869567871,,,,,
0,599,,13.295341491699219,,,,,
0,649,,17.27375602722168,,,,,
0,699,,16.95917320251465,,,,,
0,749,,15.656266212463379,,,,,
0,799,,19.010194778442383,,,,,
0,849,,14.569992065429688,,,,,
0,899,,16.127256393432617,,,,,
0,949,,16.99794578552246,,,,,
0,999,,14.703015327453613,,,,,
0,1049,,15.074324607849121,,,,,
0,1099,,15.41335391998291,,,,,
0,1149,,14.827189445495605,,,,,
0,1199,,13.825668334960938,,,,,
0,1249,,15.925468444824219,,,,,
0,1299,,16.29962158203125,,,,,
0,1349,,15.780644416809082,,,,,
0,1399,,14.2345552444458,,,,,
0,1449,,15.569518089294434,,,,,
0,1499,,13.705037117004395,,,,,
0,1549,,12.278220176696777,,,,,
0,1599,,13.291419982910156,,,,,
0,1649,,12.846882820129395,,,,,
0,1699,,17.88987159729004,,,,,
0,1749,,14.19922924041748,,,,,
0,1799,,17.614625930786133,,,,,
0,1849,,13.582043647766113,,,,,
0,1899,,13.116789817810059,,,,,
0,1949,,14.696853637695312,,,,,
0,1999,,14.036605834960938,,,,,
0,2049,,14.931187629699707,,,,,
0,2099,,11.389823913574219,,,,,
0,2149,,16.26613998413086,,,,,
0,2199,,14.05988597869873,,,,,
0,2249,,14.43631362915039,,,,,
0,2299,,13.655665397644043,,,,,
0,2349,,13.007452964782715,,,,,
0,2399,,13.979395866394043,,,,,
0,2449,,14.342398643493652,,,,,
0,2499,,13.535653114318848,,,,,
0,2549,,15.002063751220703,,,,,
0,2599,,13.720433235168457,,,,,
0,2649,,13.60442066192627,,,,,
0,2699,,13.846524238586426,,,,,
0,2749,,12.548968315124512,,,,,
0,2799,,12.468311309814453,,,,,
0,2849,,13.920867919921875,,,,,
0,2899,,12.507957458496094,,,,,
0,2949,,14.162396430969238,,,,,
0,2999,,14.019906044006348,,,,,
0,3049,,14.480412483215332,,,,,
0,3056,,,6.421252727508545,0.37170398235321045,19.563669204711914,0.3232508599758148,6.421252727508545
0,3056,16.07367515563965,,,,,,
1,3099,,13.990620613098145,,,,,
1,3149,,12.884696960449219,,,,,
1,3199,,14.597362518310547,,,,,
1,3249,,14.253669738769531,,,,,
1,3299,,13.655631065368652,,,,,
1,3349,,12.403315544128418,,,,,
1,3399,,14.643662452697754,,,,,
1,3449,,14.185401916503906,,,,,
1,3499,,14.208878517150879,,,,,
1,3549,,12.95504379272461,,,,,
1,3599,,12.943692207336426,,,,,
1,3649,,12.138378143310547,,,,,
1,3699,,12.889409065246582,,,,,
1,3749,,15.610664367675781,,,,,
1,3799,,11.177364349365234,,,,,
1,3849,,11.943081855773926,,,,,
1,3899,,11.279767036437988,,,,,
1,3949,,12.701415061950684,,,,,
1,3999,,12.058648109436035,,,,,
1,4049,,12.413172721862793,,,,,
1,4099,,11.040790557861328,,,,,
1,4149,,10.647339820861816,,,,,
1,4199,,14.462397575378418,,,,,
1,4249,,12.581290245056152,,,,,
1,4299,,11.873629570007324,,,,,
1,4349,,16.34526252746582,,,,,
1,4399,,13.557145118713379,,,,,
1,4449,,12.938393592834473,,,,,
1,4499,,12.0974760055542,,,,,
1,4549,,14.815292358398438,,,,,
1,4599,,15.16415786743164,,,,,
1,4649,,11.46611499786377,,,,,
1,4699,,10.454869270324707,,,,,
1,4749,,12.20302963256836,,,,,
1,4799,,15.220501899719238,,,,,
1,4849,,15.0072660446167,,,,,
1,4899,,13.090811729431152,,,,,
1,4949,,11.9312162399292,,,,,
1,4999,,13.48022174835205,,,,,
1,5049,,12.984970092773438,,,,,
1,5099,,13.066189765930176,,,,,
1,5149,,12.344895362854004,,,,,
1,5199,,13.528559684753418,,,,,
1,5249,,13.83104419708252,,,,,
1,5299,,11.812150001525879,,,,,
1,5349,,12.688860893249512,,,,,
1,5399,,14.413546562194824,,,,,
1,5449,,14.18170166015625,,,,,
1,5499,,13.128517150878906,,,,,
1,5549,,12.505295753479004,,,,,
1,5599,,12.059025764465332,,,,,
1,5649,,10.919384002685547,,,,,
1,5699,,15.479026794433594,,,,,
1,5749,,14.866541862487793,,,,,
1,5799,,14.955985069274902,,,,,
1,5849,,13.874114990234375,,,,,
1,5899,,12.824610710144043,,,,,
1,5949,,13.739033699035645,,,,,
1,5999,,13.682754516601562,,,,,
1,6049,,12.005803108215332,,,,,
1,6099,,11.574760437011719,,,,,
1,6113,,,5.812508583068848,0.3745492398738861,17.29524040222168,0.3229645788669586,5.812508583068848
1,6113,13.311018943786621,,,,,,
2,6149,,13.606839179992676,,,,,
2,6199,,12.893848419189453,,,,,
2,6249,,14.872261047363281,,,,,
2,6299,,12.632476806640625,,,,,
2,6349,,12.988739013671875,,,,,
2,6399,,10.812220573425293,,,,,
2,6449,,12.523999214172363,,,,,
2,6499,,12.535813331604004,,,,,
2,6549,,10.906982421875,,,,,
2,6599,,11.801963806152344,,,,,
2,6649,,10.553924560546875,,,,,
2,6699,,11.53840160369873,,,,,
2,6749,,12.354716300964355,,,,,
2,6799,,11.270915031433105,,,,,
2,6849,,12.898049354553223,,,,,
2,6899,,14.68890380859375,,,,,
2,6949,,13.789558410644531,,,,,
2,6999,,15.14090633392334,,,,,
2,7049,,11.911076545715332,,,,,
2,7099,,12.637718200683594,,,,,
2,7149,,15.849915504455566,,,,,
2,7199,,12.878868103027344,,,,,
2,7249,,11.242233276367188,,,,,
2,7299,,12.302040100097656,,,,,
2,7349,,15.489131927490234,,,,,
2,7399,,13.634437561035156,,,,,
2,7449,,12.574894905090332,,,,,
2,7499,,10.936824798583984,,,,,
2,7549,,11.077850341796875,,,,,
2,7599,,11.797584533691406,,,,,
2,7649,,11.81485366821289,,,,,
2,7699,,11.81351089477539,,,,,
2,7749,,12.782280921936035,,,,,
2,7799,,10.903480529785156,,,,,
2,7849,,11.817330360412598,,,,,
2,7899,,15.443024635314941,,,,,
2,7949,,12.974377632141113,,,,,
2,7999,,12.90673828125,,,,,
2,8049,,10.977710723876953,,,,,
2,8099,,13.024271965026855,,,,,
2,8149,,12.458659172058105,,,,,
2,8199,,12.810587882995605,,,,,
2,8249,,11.380595207214355,,,,,
2,8299,,11.019177436828613,,,,,
2,8349,,15.647079467773438,,,,,
2,8399,,13.52918529510498,,,,,
2,8449,,12.289219856262207,,,,,
2,8499,,11.583245277404785,,,,,
2,8549,,15.214200019836426,,,,,
2,8599,,11.68384838104248,,,,,
2,8649,,11.715961456298828,,,,,
2,8699,,9.848137855529785,,,,,
2,8749,,11.189131736755371,,,,,
2,8799,,13.871070861816406,,,,,
2,8849,,11.70623779296875,,,,,
2,8899,,12.477437019348145,,,,,
2,8949,,10.689704895019531,,,,,
2,8999,,13.320666313171387,,,,,
2,9049,,11.354132652282715,,,,,
2,9099,,11.674236297607422,,,,,
2,9149,,12.221107482910156,,,,,
2,9170,,,5.302551746368408,0.3169254958629608,15.204730987548828,0.3142382502555847,5.302551746368408
2,9170,12.635941505432129,,,,,,
3,9199,,15.111401557922363,,,,,
3,9249,,13.312679290771484,,,,,
3,9299,,13.225750923156738,,,,,
3,9349,,10.470194816589355,,,,,
3,9399,,13.900115966796875,,,,,
3,9449,,11.511643409729004,,,,,
3,9499,,14.299250602722168,,,,,
3,9549,,12.060539245605469,,,,,
3,9599,,13.309883117675781,,,,,
3,9649,,11.64702320098877,,,,,
3,9699,,11.11184024810791,,,,,
3,9749,,14.38474178314209,,,,,
3,9799,,10.60024356842041,,,,,
3,9849,,13.545138359069824,,,,,
3,9899,,12.97382640838623,,,,,
3,9949,,11.743748664855957,,,,,
3,9999,,11.252259254455566,,,,,
3,10049,,14.311187744140625,,,,,
3,10099,,11.91748046875,,,,,
3,10149,,12.689750671386719,,,,,
3,10199,,10.108086585998535,,,,,
3,10249,,13.036852836608887,,,,,
3,10299,,13.024792671203613,,,,,
3,10349,,11.79271411895752,,,,,
3,10399,,13.563828468322754,,,,,
3,10449,,12.608306884765625,,,,,
3,10499,,12.057356834411621,,,,,
3,10549,,11.190475463867188,,,,,
3,10599,,12.622897148132324,,,,,
3,10649,,11.333148002624512,,,,,
3,10699,,13.62854290008545,,,,,
3,10749,,11.873130798339844,,,,,
3,10799,,10.592740058898926,,,,,
3,10849,,11.362719535827637,,,,,
3,10899,,13.483683586120605,,,,,
3,10949,,12.296435356140137,,,,,
3,10999,,11.721842765808105,,,,,
3,11049,,12.755263328552246,,,,,
3,11099,,10.836220741271973,,,,,
3,11149,,12.762864112854004,,,,,
3,11199,,12.675987243652344,,,,,
3,11249,,11.391403198242188,,,,,
3,11299,,10.47070026397705,,,,,
3,11349,,11.039319038391113,,,,,
3,11399,,12.280978202819824,,,,,
3,11449,,10.818684577941895,,,,,
3,11499,,10.592450141906738,,,,,
